.285800,-27.835678,.232700,-27.842023,.232678
.286250,-27.834656,.232700,-27.841002,.232825
.286700,-27.833637,.233150,-27.839982,.232971
.287150,-27.832618,.233150,-27.838963,.233117
.287600,-27.831601,.233150,-27.837947,.233263
.288050,-27.830586,.233600,-27.836931,.233409
.288500,-27.829572,.233600,-27.835918,.233555
.288950,-27.828560,.233600,-27.834906,.233701
.289400,-27.827550,.234050,-27.833895,.233846
.289850,-27.826541,.234050,-27.832886,.233992
.290300,-27.825533,.234050,-27.831879,.234137
.290750,-27.824528,.234050,-27.830873,.234282
.291200,-27.823524,.234500,-27.829869,.234427
.291650,-27.822521,.234500,-27.828866,.234572
.292100,-27.821520,.234950,-27.827865,.234717
.292550,-27.820520,.234950,-27.826865,.234861
.293000,-27.819522,.234950,-27.825867,.235006
.293450,-27.818526,.234950,-27.824871,.235150
.293900,-27.817531,.235400,-27.823876,.235294
.294350,-27.816537,.235400,-27.822882,.235438
.294800,-27.815545,.235850,-27.821890,.235582
.295250,-27.814554,.235850,-27.820900,.235726
.295700,-27.813565,.235850,-27.819911,.235869
.296150,-27.812578,.235850,-27.818923,.236013
.296600,-27.811592,.236300,-27.817938,.236156
.297050,-27.810607,.236300,-27.816953,.236300
.297500,-27.809625,.236300,-27.815970,.236443
.297950,-27.808644,.236750,-27.814989,.236586
.298400,-27.807663,.236750,-27.814009,.236729
.298850,-27.806685,.236750,-27.813030,.236871
.299300,-27.805708,.237200,-27.812053,.237014
.299750,-27.804732,.237200,-27.811078,.237156
.300200,-27.803758,.237200,-27.810103,.237299
.300650,-27.802786,.237650,-27.809131,.237441
.301100,-27.801814,.237650,-27.808160,.237583
.301550,-27.800844,.237650,-27.807190,.237725
.302000,-27.799876,.237650,-27.806222,.237867
.302450,-27.798910,.238100,-27.805255,.238009
.302900,-27.797944,.238100,-27.804289,.238150
.303350,-27.796981,.238100,-27.803325,.238292
.303800,-27.796018,.238550,-27.802363,.238433
.304250,-27.795056,.238550,-27.801402,.238574
.304700,-27.794097,.238550,-27.800442,.238715
.305150,-27.793139,.239000,-27.799484,.238856
.305600,-27.792182,.239000,-27.798527,.238997
.306050,-27.791226,.239000,-27.797571,.239138
.306500,-27.790272,.239450,-27.796617,.239278
.306950,-27.789319,.239450,-27.795665,.239419
.307400,-27.788368,.239450,-27.794713,.239559
.307850,-27.787418,.239900,-27.793763,.239699
.308300,-27.786469,.239900,-27.792815,.239839
.308750,-27.785522,.239900,-27.791868,.239979
.309200,-27.784577,.239900,-27.790922,.240119
.309650,-27.783632,.240350,-27.789978,.240259
.310100,-27.782689,.240350,-27.789035,.240399
.310550,-27.781748,.240350,-27.788093,.240538
.311000,-27.780808,.240800,-27.787153,.240677
.311450,-27.779869,.240800,-27.786214,.240817
.311900,-27.778931,.240800,-27.785276,.240956
